worlwide_gross_income,imdb_mean_vote,quantity
47377777.0,7.1,1.0
47377777.0,7.1,1.0
47377777.0,7.1,1.0
47377777.0,7.1,1.0
47377777.0,7.1,1.0
47377777.0,7.1,1.0
47377777.0,7.1,1.0
47377777.0,7.1,1.0
47377777.0,7.1,1.0
47296223.0,6.6,1.0
47296223.0,6.6,1.0
47296223.0,6.6,1.0
47296223.0,6.6,1.0
47296223.0,6.6,1.0
47296223.0,6.6,1.0
47296223.0,6.6,1.0
47296223.0,6.6,1.0
47296223.0,6.6,1.0
47296223.0,6.6,1.0
47265446.0,6.6,3.0
47261993.0,7.0,2.0
47226782.0,6.4,4.0
47222557.0,5.7,1.0
47222557.0,5.7,1.0
47222557.0,5.7,1.0
47222557.0,5.7,1.0
47222557.0,5.7,1.0
47222557.0,5.7,1.0
47222557.0,5.7,1.0
47222557.0,5.7,1.0
47222557.0,5.7,1.0
47222557.0,5.7,1.0
47222557.0,5.7,1.0
47142620.0,6.9,1.0
47142620.0,6.9,1.0
47142620.0,6.9,1.0
47142620.0,6.9,1.0
47142620.0,6.9,1.0
47142620.0,6.9,1.0
47142620.0,6.9,1.0
47142620.0,6.9,1.0
47142620.0,6.9,1.0
47142620.0,6.9,1.0
47142620.0,6.9,1.0
47125580.0,7.2,1.0
47125580.0,7.2,1.0
47125580.0,7.2,1.0
47125580.0,7.2,1.0
47125580.0,7.2,1.0
47060773.0,6.9,3.0
47014978.0,6.6,2.0
46996326.0,6.3,5.0
46930960.0,6.8,1.0
46930960.0,6.8,1.0
46930960.0,6.8,1.0
46930960.0,6.8,1.0
46930960.0,6.8,1.0
46930960.0,6.8,1.0
46930960.0,6.8,1.0
46899626.0,6.8,1.0
46899626.0,6.8,1.0
46899626.0,6.8,1.0
46899626.0,6.8,1.0
46899626.0,6.8,1.0
46899626.0,6.8,1.0
46899626.0,6.8,1.0
46898030.0,6.5,3.0
46844797.0,6.3,2.0
46838660.0,6.4,1.0
46838660.0,6.4,1.0
46838660.0,6.4,1.0
46838660.0,6.4,1.0
46838660.0,6.4,1.0
46809308.0,6.6,1.0
46809308.0,6.6,1.0
46809308.0,6.6,1.0
46809308.0,6.6,1.0
46809308.0,6.6,1.0
46762864.0,6.1,3.0
46736429.0,5.0,1.0
46736429.0,5.0,1.0
46736429.0,5.0,1.0
46736429.0,5.0,1.0
46736429.0,5.0,1.0
46736429.0,5.0,1.0
46736429.0,5.0,1.0
46736429.0,5.0,1.0
46736429.0,5.0,1.0
46730191.0,7.2,2.0
46722759.0,7.0,4.0
46512608.0,4.7,1.0
46512608.0,4.7,1.0
46512608.0,4.7,1.0
46512608.0,4.7,1.0
46512608.0,4.7,1.0
46510376.0,6.5,4.0
46502184.0,6.6,1.0
46502184.0,6.6,1.0
46393183.0,7.2,2.0
46359543.0,7.1,3.0
46334153.0,8.0,1.0
46334153.0,8.0,1.0
46334153.0,8.0,1.0
46334153.0,8.0,1.0
46334153.0,8.0,1.0
46317274.0,6.4,2.0
46164748.0,7.5,1.0
46164748.0,7.5,1.0
46164748.0,7.5,1.0
46164748.0,7.5,1.0
46164748.0,7.5,1.0
46164748.0,7.5,1.0
46044440.0,6.2,7.0
46028628.0,6.6,2.0
45951125.0,5.8,3.0
45946968.0,7.4,1.0
45946968.0,7.4,1.0
45946968.0,7.4,1.0
45946968.0,7.4,1.0
45946968.0,7.4,1.0
45946968.0,7.4,1.0
45946968.0,7.4,1.0
45946968.0,7.4,1.0
45889859.0,6.2,3.0
45735006.0,6.1,2.0
45705613.0,6.7,3.0
45704002.0,8.0,1.0
45704002.0,8.0,1.0
45704002.0,8.0,1.0
45704002.0,8.0,1.0
45648332.0,6.1,1.0
45648332.0,6.1,1.0
45648332.0,6.1,1.0
45648332.0,6.1,1.0
45648332.0,6.1,1.0
45648332.0,6.1,1.0
45621358.0,6.8,2.0
45506361.0,6.6,1.0
45506361.0,6.6,1.0
45506361.0,6.6,1.0
45506361.0,6.6,1.0
45506361.0,6.6,1.0
45506361.0,6.6,1.0
45506361.0,6.6,1.0
45506361.0,6.6,1.0
45506361.0,6.6,1.0
45397418.0,5.3,1.0
45397418.0,5.3,1.0
45397418.0,5.3,1.0
45397418.0,5.3,1.0
45397418.0,5.3,1.0
45397418.0,5.3,1.0
45397418.0,5.3,1.0
45211594.0,6.9,2.0
45196094.0,7.6,2.0
45173494.0,6.8,2.0
45169766.0,7.0,3.0
45166752.0,6.5,8.0
45098496.0,6.4,3.0
45084906.0,6.9,2.0
45033655.0,6.6,2.0
44989674.0,7.0,2.0
44979278.0,5.9,3.0
44966531.0,7.4,1.0
44966531.0,7.4,1.0
44966531.0,7.4,1.0
44966531.0,7.4,1.0
44901039.0,6.4,4.0
44872710.0,7.0,2.0
44840459.0,5.6,1.0
44840459.0,5.6,1.0
44840459.0,5.6,1.0
44840459.0,5.6,1.0
44840459.0,5.6,1.0
44840459.0,5.6,1.0
44840459.0,5.6,1.0
44839688.0,6.3,1.0
44839688.0,6.3,1.0
44839688.0,6.3,1.0
44839688.0,6.3,1.0
44839688.0,6.3,1.0
44839688.0,6.3,1.0
44805776.0,7.6,1.0
44805776.0,7.6,1.0
44805776.0,7.6,1.0
44805776.0,7.6,1.0
44805776.0,7.6,1.0
44805776.0,7.6,1.0
44793634.0,7.3,3.0
44763437.0,7.6,1.0
44763437.0,7.6,1.0
44763437.0,7.6,1.0
44625430.0,6.8,4.0
44521218.0,6.6,1.0
44521218.0,6.6,1.0
44521218.0,6.6,1.0
44521218.0,6.6,1.0
44521218.0,6.6,1.0
44521218.0,6.6,1.0
44521218.0,6.6,1.0
44521218.0,6.6,1.0
44521218.0,6.6,1.0
44464177.0,6.1,2.0
44458338.0,7.0,2.0
44456641.0,7.1,1.0
44456641.0,7.1,1.0
44456641.0,7.1,1.0
44456641.0,7.1,1.0
44456641.0,7.1,1.0
44456641.0,7.1,1.0
44456641.0,7.1,1.0
44456641.0,7.1,1.0
44456641.0,7.1,1.0
44456641.0,7.1,1.0
44456641.0,7.1,1.0
44430379.0,6.8,2.0
44353705.0,5.9,2.0
44284059.0,6.0,1.0
44284059.0,6.0,1.0
44284059.0,6.0,1.0
44284059.0,6.0,1.0
44284059.0,6.0,1.0
44284059.0,6.0,1.0
44284059.0,6.0,1.0
44284059.0,6.0,1.0
44282113.0,5.2,2.0
44242345.0,7.1,2.0
44226423.0,6.9,8.0
44225417.0,6.5,2.0
44202450.0,6.3,6.0
44198049.0,6.6,5.0
44160762.0,6.5,1.0
44160762.0,6.5,1.0
44160762.0,6.5,1.0
44160762.0,6.5,1.0
44160762.0,6.5,1.0
44074187.0,6.1,3.0
44052738.0,6.3,4.0
43909055.0,6.6,3.0
43836636.0,7.0,2.0
43822902.0,6.3,9.0
43783632.0,5.4,2.0
43757729.0,6.4,5.0
43729903.0,5.5,1.0
43729903.0,5.5,1.0
43729903.0,5.5,1.0
43729903.0,5.5,1.0
43729903.0,5.5,1.0
43729903.0,5.5,1.0
43729903.0,5.5,1.0
43729903.0,5.5,1.0
43729903.0,5.5,1.0
43729903.0,5.5,1.0
43729903.0,5.5,1.0
43723771.0,5.6,1.0
43723771.0,5.6,1.0
43723771.0,5.6,1.0
43723771.0,5.6,1.0
43723771.0,5.6,1.0
43723771.0,5.6,1.0
43723771.0,5.6,1.0
43723771.0,5.6,1.0
43712807.0,5.8,2.0
43673388.0,6.3,1.0
43673388.0,6.3,1.0
43673388.0,6.3,1.0
43673388.0,6.3,1.0
43673388.0,6.3,1.0
43673388.0,6.3,1.0
43673388.0,6.3,1.0
43673388.0,6.3,1.0
43673388.0,6.3,1.0
43633272.0,6.4,4.0
43613880.0,7.2,1.0
43613880.0,7.2,1.0
43613880.0,7.2,1.0
43613880.0,7.2,1.0
43613880.0,7.2,1.0
43613880.0,7.2,1.0
43613880.0,7.2,1.0
43613880.0,7.2,1.0
43613880.0,7.2,1.0
43558683.0,6.5,1.0
43558683.0,6.5,1.0
43558683.0,6.5,1.0
43558683.0,6.5,1.0
43558683.0,6.5,1.0
43558683.0,6.5,1.0
43558683.0,6.5,1.0
43558683.0,6.5,1.0
43558683.0,6.5,1.0
43506088.0,6.7,2.0
43502937.0,6.4,2.0
43435411.0,5.7,1.0
43435411.0,5.7,1.0
43435411.0,5.7,1.0
43435411.0,5.7,1.0
43435411.0,5.7,1.0
43392059.0,5.9,2.0
43332486.0,6.6,1.0
43332486.0,6.6,1.0
43332486.0,6.6,1.0
43332486.0,6.6,1.0
43332486.0,6.6,1.0
43332486.0,6.6,1.0
43332486.0,6.6,1.0
43332486.0,6.6,1.0
43332486.0,6.6,1.0
43322565.0,5.8,2.0
43269668.0,8.0,1.0
43269668.0,8.0,1.0
43269668.0,8.0,1.0
43269668.0,8.0,1.0
43269668.0,8.0,1.0
43269668.0,8.0,1.0
43269668.0,8.0,1.0
43261412.0,7.3,2.0
43183903.0,6.1,3.0
43108431.0,8.0,2.0
43051263.0,7.2,1.0
43051263.0,7.2,1.0
43051263.0,7.2,1.0
43051263.0,7.2,1.0
43051263.0,7.2,1.0
43051263.0,7.2,1.0
43051263.0,7.2,1.0
43051263.0,7.2,1.0
43051263.0,7.2,1.0
43009503.0,7.3,2.0
42823110.0,6.9,1.0
42823110.0,6.9,1.0
42823110.0,6.9,1.0
42823110.0,6.9,1.0
42823110.0,6.9,1.0
42823110.0,6.9,1.0
42823110.0,6.9,1.0
42823110.0,6.9,1.0
42803045.0,7.6,2.0
42775718.0,7.6,2.0
42774493.0,6.6,1.0
42774493.0,6.6,1.0
42774493.0,6.6,1.0
42774493.0,6.6,1.0
42774493.0,6.6,1.0
42762277.0,6.8,2.0
42756115.0,7.1,5.0
42694768.0,8.3,1.0
42694768.0,8.3,1.0
42694768.0,8.3,1.0
42694768.0,8.3,1.0
42694768.0,8.3,1.0
42694768.0,8.3,1.0
42694768.0,8.3,1.0
42694768.0,8.3,1.0
42694768.0,8.3,1.0
42694768.0,8.3,1.0
42694768.0,8.3,1.0
42679783.0,5.8,2.0
42652879.0,7.0,9.0
42631450.0,6.1,3.0
42606040.0,7.2,2.0
42511816.0,5.9,1.0
42511816.0,5.9,1.0
42511816.0,5.9,1.0
42511816.0,5.9,1.0
42511816.0,5.9,1.0
42511816.0,5.9,1.0
42511816.0,5.9,1.0
42511816.0,5.9,1.0
42511816.0,5.9,1.0
42511816.0,5.9,1.0
42511816.0,5.9,1.0
42493978.0,7.4,2.0
42425610.0,3.4,1.0
42425610.0,3.4,1.0
42425610.0,3.4,1.0
42425610.0,3.4,1.0
42425610.0,3.4,1.0
42425610.0,3.4,1.0
42425610.0,3.4,1.0
42425610.0,3.4,1.0
42425610.0,3.4,1.0
42425610.0,3.4,1.0
42425610.0,3.4,1.0
42421815.0,5.0,1.0
42421815.0,5.0,1.0
42421815.0,5.0,1.0
42421815.0,5.0,1.0
42421815.0,5.0,1.0
42421815.0,5.0,1.0
42421815.0,5.0,1.0
42421815.0,5.0,1.0
42421815.0,5.0,1.0
42357259.0,6.9,4.0
42269979.0,7.6,2.0
42237651.0,7.0,2.0
42205292.0,5.7,3.0
42179397.0,5.2,2.0
42137927.0,6.6,2.0
42068111.0,7.4,2.0
41994229.0,7.3,5.0
41993930.0,6.3,3.0
41955721.0,7.0,2.0
41939462.0,6.2,6.0
41936980.0,5.4,1.0
41936980.0,5.4,1.0
41936980.0,5.4,1.0
41936980.0,5.4,1.0
41936980.0,5.4,1.0
41936980.0,5.4,1.0
41893934.0,6.2,2.0
41872765.0,7.2,2.0
41831276.0,7.1,3.0
41795846.0,6.0,2.0
41776976.0,6.2,5.0
41754209.0,5.4,2.0
41746084.0,7.4,2.0
41741998.0,7.0,2.0
41741998.0,7.0,2.0
41726285.0,6.6,2.0
41576275.0,6.7,4.0
41528547.0,6.0,5.0
41518253.0,7.0,5.0
41493913.0,6.5,6.0
41491074.0,7.0,3.0
41365605.0,6.3,1.0
41365605.0,6.3,1.0
41365605.0,6.3,1.0
41365605.0,6.3,1.0
41365605.0,6.3,1.0
41365605.0,6.3,1.0
41299708.0,6.2,1.0
41299708.0,6.2,1.0
41299708.0,6.2,1.0
41299708.0,6.2,1.0
41283595.0,6.9,3.0
41266815.0,7.0,2.0
41245656.0,6.3,5.0
41144845.0,6.5,5.0
41052989.0,7.1,7.0
41006187.0,5.1,1.0
41006187.0,5.1,1.0
41006187.0,5.1,1.0
41006187.0,5.1,1.0
40963432.0,7.3,2.0
40954346.0,5.9,1.0
40954346.0,5.9,1.0
40954346.0,5.9,1.0
40954346.0,5.9,1.0
40954346.0,5.9,1.0
40954346.0,5.9,1.0
40954346.0,5.9,1.0
40954346.0,5.9,1.0
40954346.0,5.9,1.0
40812847.0,6.2,2.0
40795200.0,7.0,2.0
40731959.0,6.6,2.0
40668187.0,6.9,2.0
40525245.0,6.7,4.0
40466379.0,6.4,5.0
40429066.0,5.4,2.0
40386763.0,5.7,2.0
40369686.0,5.8,2.0
40369233.0,7.5,1.0
40369233.0,7.5,1.0
40369233.0,7.5,1.0
40369233.0,7.5,1.0
40369233.0,7.5,1.0
40369233.0,7.5,1.0
40369233.0,7.5,1.0
40369233.0,7.5,1.0
40363602.0,6.0,2.0
40347552.0,7.4,4.0
40304315.0,6.3,4.0
40289384.0,6.7,3.0
40224926.0,5.8,2.0
40166273.0,8.4,1.0
40166273.0,8.4,1.0
40166273.0,8.4,1.0
40166273.0,8.4,1.0
40166273.0,8.4,1.0
40166273.0,8.4,1.0
40166273.0,8.4,1.0
40166273.0,8.4,1.0
40166273.0,8.4,1.0
40166273.0,8.4,1.0
40157854.0,4.2,2.0
40121019.0,8.0,2.0
40019244.0,6.2,2.0
39863335.0,7.4,2.0
39774000.0,6.9,2.0
39730478.0,7.9,1.0
39730478.0,7.9,1.0
39730478.0,7.9,1.0
39730478.0,7.9,1.0
39730478.0,7.9,1.0
39730478.0,7.9,1.0
39730478.0,7.9,1.0
39730478.0,7.9,1.0
39730478.0,7.9,1.0
39730478.0,7.9,1.0
39730478.0,7.9,1.0
39728521.0,6.7,1.0
39728521.0,6.7,1.0
39728521.0,6.7,1.0
39728521.0,6.7,1.0
39728521.0,6.7,1.0
39711011.0,7.2,1.0
39711011.0,7.2,1.0
39576637.0,5.4,2.0
39574001.0,5.7,4.0
39573428.0,7.8,1.0
39573428.0,7.8,1.0
39573428.0,7.8,1.0
39573428.0,7.8,1.0
39573428.0,7.8,1.0
39559879.0,6.9,3.0
39505453.0,6.7,3.0
39499326.0,7.8,1.0
39499326.0,7.8,1.0
39499326.0,7.8,1.0
39499326.0,7.8,1.0
39499326.0,7.8,1.0
39499326.0,7.8,1.0
39499326.0,7.8,1.0
39472886.0,7.8,1.0
39472886.0,7.8,1.0
39472886.0,7.8,1.0
39472886.0,7.8,1.0
39472886.0,7.8,1.0
39472886.0,7.8,1.0
39472886.0,7.8,1.0
39472886.0,7.8,1.0
39472886.0,7.8,1.0
39472886.0,7.8,1.0
39472886.0,7.8,1.0
39472886.0,7.8,1.0
39472886.0,7.8,1.0
39461044.0,6.6,2.0
39437476.0,6.6,2.0
39389231.0,6.2,2.0
39377848.0,5.5,1.0
39377848.0,5.5,1.0
39377848.0,5.5,1.0
39377848.0,5.5,1.0
39377848.0,5.5,1.0
39377848.0,5.5,1.0
39377848.0,5.5,1.0
39377848.0,5.5,1.0
39377848.0,5.5,1.0
39377848.0,5.5,1.0
39280816.0,7.3,3.0
39279262.0,5.0,3.0
39201913.0,6.3,3.0
39191174.0,7.1,1.0
39191174.0,7.1,1.0
39191174.0,7.1,1.0
39191174.0,7.1,1.0
39191174.0,7.1,1.0
39191174.0,7.1,1.0
39191174.0,7.1,1.0
39191174.0,7.1,1.0
39191174.0,7.1,1.0
39188952.0,5.6,4.0
39140743.0,6.7,6.0
39093024.0,7.2,4.0
39084938.0,7.6,1.0
39084938.0,7.6,1.0
39084938.0,7.6,1.0
39084938.0,7.6,1.0
39084938.0,7.6,1.0
39084938.0,7.6,1.0
39042740.0,6.6,2.0
39035488.0,6.8,7.0
38966041.0,6.5,3.0
38947185.0,6.8,3.0
38915993.0,6.2,8.0
38896232.0,7.5,1.0
38896232.0,7.5,1.0
38896232.0,7.5,1.0
38896232.0,7.5,1.0
38896232.0,7.5,1.0
38896232.0,7.5,1.0
38896232.0,7.5,1.0
38896232.0,7.5,1.0
38896232.0,7.5,1.0
38896232.0,7.5,1.0
38896232.0,7.5,1.0
38872564.0,7.3,1.0
38872564.0,7.3,1.0
38872564.0,7.3,1.0
38872564.0,7.3,1.0
38872564.0,7.3,1.0
38872564.0,7.3,1.0
38872564.0,7.3,1.0
38872564.0,7.3,1.0
38872564.0,7.3,1.0
38808353.0,6.6,2.0
38799086.0,5.0,1.0
38799086.0,5.0,1.0
38799086.0,5.0,1.0
38799086.0,5.0,1.0
38799086.0,5.0,1.0
38799086.0,5.0,1.0
38766069.0,5.7,1.0
38766069.0,5.7,1.0
38766069.0,5.7,1.0
38766069.0,5.7,1.0
38766069.0,5.7,1.0
38759619.0,5.4,1.0
38759619.0,5.4,1.0
38759619.0,5.4,1.0
38759619.0,5.4,1.0
38759619.0,5.4,1.0
38759619.0,5.4,1.0
38759619.0,5.4,1.0
38759619.0,5.4,1.0
38669592.0,7.0,2.0
38639177.0,7.3,1.0
38639177.0,7.3,1.0
38639177.0,7.3,1.0
38639177.0,7.3,1.0
38639177.0,7.3,1.0
38639177.0,7.3,1.0
38639177.0,7.3,1.0
38639177.0,7.3,1.0
38639177.0,7.3,1.0
38639177.0,7.3,1.0
38564614.0,7.0,2.0
38540913.0,6.6,3.0
38524558.0,6.8,2.0
38516908.0,6.4,2.0
38490219.0,6.4,2.0
38476504.0,6.4,1.0
38476504.0,6.4,1.0
38476504.0,6.4,1.0
38422130.0,6.4,2.0
38417463.0,5.6,2.0
38284559.0,7.1,2.0
38282700.0,6.7,6.0
38277415.0,6.5,3.0
38275206.0,6.2,2.0
38275206.0,6.2,2.0
38264819.0,6.0,1.0
38264819.0,6.0,1.0
38264819.0,6.0,1.0
38264819.0,6.0,1.0
38264819.0,6.0,1.0
38264819.0,6.0,1.0
38264819.0,6.0,1.0
38264819.0,6.0,1.0
38227748.0,6.1,3.0
38182448.0,5.4,1.0
38182448.0,5.4,1.0
38182448.0,5.4,1.0
38182448.0,5.4,1.0
38182448.0,5.4,1.0
38107536.0,7.9,1.0
38107536.0,7.9,1.0
38107536.0,7.9,1.0
38107536.0,7.9,1.0
38107536.0,7.9,1.0
38107536.0,7.9,1.0
38107536.0,7.9,1.0
38053854.0,6.2,3.0
37996878.0,6.3,5.0
37837584.0,5.9,3.0
37833887.0,7.0,1.0
37833887.0,7.0,1.0
37833887.0,7.0,1.0
37833887.0,7.0,1.0
37833887.0,7.0,1.0
37833887.0,7.0,1.0
37833887.0,7.0,1.0
37833887.0,7.0,1.0
37833887.0,7.0,1.0
37833887.0,7.0,1.0
37833887.0,7.0,1.0
37833887.0,7.0,1.0
37777662.0,7.3,3.0
37720964.0,6.5,2.0
37662245.0,6.8,2.0
37557859.0,7.3,4.0
37531343.0,6.2,2.0
37530757.0,5.7,3.0
37490387.0,6.7,1.0
37458470.0,6.0,1.0
37458470.0,6.0,1.0
37458470.0,6.0,1.0
37458470.0,6.0,1.0
37458470.0,6.0,1.0
37458470.0,6.0,1.0
37458470.0,6.0,1.0
37458470.0,6.0,1.0
37458470.0,6.0,1.0
37458470.0,6.0,1.0
37441349.0,6.3,6.0
37303157.0,6.7,1.0
37303157.0,6.7,1.0
37157154.0,6.2,2.0
37097683.0,6.5,3.0
37086404.0,7.3,2.0
36992377.0,6.4,2.0
36981464.0,5.7,2.0
36901454.0,6.6,2.0
36868525.0,6.8,2.0
36833737.0,6.0,2.0
36786993.0,7.0,1.0
36786993.0,7.0,1.0
36728180.0,6.6,2.0
36718939.0,7.6,1.0
36718939.0,7.6,1.0
36718939.0,7.6,1.0
36718939.0,7.6,1.0
36718939.0,7.6,1.0
36718939.0,7.6,1.0
36718939.0,7.6,1.0
36718939.0,7.6,1.0
36718939.0,7.6,1.0
36705808.0,7.4,1.0
36705808.0,7.4,1.0
36705808.0,7.4,1.0
36705808.0,7.4,1.0
36705808.0,7.4,1.0
36705808.0,7.4,1.0
36705808.0,7.4,1.0
36705808.0,7.4,1.0
36694592.0,6.8,2.0
36682421.0,7.9,1.0
36682421.0,7.9,1.0
36682421.0,7.9,1.0
36682421.0,7.9,1.0
36682421.0,7.9,1.0
36682421.0,7.9,1.0
36682421.0,7.9,1.0
36682421.0,7.9,1.0
36643622.0,7.0,2.0
36583286.0,5.1,2.0
36545916.0,6.8,2.0
36438752.0,7.0,2.0
36423760.0,6.6,6.0
36396633.0,3.9,3.0
36196980.0,5.8,2.0
36191307.0,6.9,2.0
36163958.0,6.6,1.0
36163958.0,6.6,1.0
36163958.0,6.6,1.0
36163958.0,6.6,1.0
36163958.0,6.6,1.0
36163958.0,6.6,1.0
36163958.0,6.6,1.0
36163958.0,6.6,1.0
36163958.0,6.6,1.0
36163958.0,6.6,1.0
36126515.0,6.0,2.0
36109910.0,6.9,3.0
36083691.0,5.9,1.0
36083691.0,5.9,1.0
36083691.0,5.9,1.0
36083691.0,5.9,1.0
36081897.0,6.0,2.0
36070749.0,6.8,3.0
36031240.0,6.1,4.0
36021724.0,6.9,1.0
36021724.0,6.9,1.0
36021724.0,6.9,1.0
36021724.0,6.9,1.0
36021724.0,6.9,1.0
36021724.0,6.9,1.0
36021724.0,6.9,1.0
36021724.0,6.9,1.0
36021724.0,6.9,1.0
36021724.0,6.9,1.0
36021724.0,6.9,1.0
35955416.0,7.4,1.0
35955416.0,7.4,1.0
35955416.0,7.4,1.0
35955416.0,7.4,1.0
35955416.0,7.4,1.0
35955416.0,7.4,1.0
35955416.0,7.4,1.0
35871344.0,7.6,1.0
35871344.0,7.6,1.0
35871344.0,7.6,1.0
35871344.0,7.6,1.0
35871344.0,7.6,1.0
35871344.0,7.6,1.0
35871344.0,7.6,1.0
35871344.0,7.6,1.0
35871344.0,7.6,1.0
35843589.0,6.4,2.0
35801419.0,6.9,1.0
35801419.0,6.9,1.0
35801419.0,6.9,1.0
35801419.0,6.9,1.0
35801419.0,6.9,1.0
35801419.0,6.9,1.0
35801419.0,6.9,1.0
35801419.0,6.9,1.0
35798185.0,6.1,4.0
35767000.0,5.2,2.0
35707198.0,7.3,1.0
35707198.0,7.3,1.0
35707198.0,7.3,1.0
35707198.0,7.3,1.0
35707198.0,7.3,1.0
35707198.0,7.3,1.0
35675568.0,6.8,2.0
35574035.0,5.6,4.0
35544553.0,6.6,1.0
35544553.0,6.6,1.0
35544553.0,6.6,1.0
35544553.0,6.6,1.0
35544553.0,6.6,1.0
35544553.0,6.6,1.0
35544553.0,6.6,1.0
35544553.0,6.6,1.0
35544553.0,6.6,1.0
35544553.0,6.6,1.0
35544553.0,6.6,1.0
35531300.0,6.4,8.0
35530753.0,7.0,2.0
35472329.0,7.0,2.0
35461957.0,7.3,2.0
35425872.0,6.0,1.0
35425872.0,6.0,1.0
35425872.0,6.0,1.0
35425872.0,6.0,1.0
35425872.0,6.0,1.0
35425872.0,6.0,1.0
35425872.0,6.0,1.0
35405859.0,5.1,2.0
35396754.0,6.1,2.0
35369873.0,6.7,3.0
35365347.0,7.0,3.0
35361647.0,6.6,10.0
35338043.0,7.7,1.0
35338043.0,7.7,1.0
35338043.0,7.7,1.0
35338043.0,7.7,1.0
35338043.0,7.7,1.0
35338043.0,7.7,1.0
35338043.0,7.7,1.0
35338043.0,7.7,1.0
35338043.0,7.7,1.0
35225860.0,7.4,2.0
35203453.0,7.0,1.0
35203453.0,7.0,1.0
35203453.0,7.0,1.0
35203453.0,7.0,1.0
35203453.0,7.0,1.0
35132483.0,5.6,2.0
35117709.0,6.4,2.0
35098590.0,7.2,2.0
35089900.0,6.6,1.0
35089900.0,6.6,1.0
35089900.0,6.6,1.0
35089900.0,6.6,1.0
35089900.0,6.6,1.0
35089900.0,6.6,1.0
35086069.0,6.6,3.0
35076943.0,7.4,1.0
35076943.0,7.4,1.0
35076943.0,7.4,1.0
35076943.0,7.4,1.0
35076943.0,7.4,1.0
35076943.0,7.4,1.0
35076943.0,7.4,1.0
35076943.0,7.4,1.0
35076943.0,7.4,1.0
35076943.0,7.4,1.0
35076943.0,7.4,1.0
35076943.0,7.4,1.0
35076943.0,7.4,1.0
35076943.0,7.4,1.0
34962618.0,8.0,2.0
34931341.0,6.2,2.0
34911364.0,6.3,3.0
34868483.0,5.8,2.0
34827147.0,7.0,2.0
34770769.0,6.0,2.0
34710996.0,6.3,3.0
34511971.0,6.3,3.0
34451419.0,6.6,5.0
34417322.0,7.1,3.0
34403471.0,6.5,3.0
34336423.0,7.1,6.0
34314826.0,7.0,2.0
34254124.0,7.2,2.0
34252357.0,6.4,1.0
34252357.0,6.4,1.0
34252357.0,6.4,1.0
34252357.0,6.4,1.0
34252357.0,6.4,1.0
34252357.0,6.4,1.0
34240184.0,6.9,3.0
34188230.0,7.8,2.0
34179434.0,6.5,1.0
34179434.0,6.5,1.0
34179434.0,6.5,1.0
34179434.0,6.5,1.0
34179434.0,6.5,1.0
34179434.0,6.5,1.0
34179031.0,7.3,1.0
34179031.0,7.3,1.0
34179031.0,7.3,1.0
34179031.0,7.3,1.0
34179031.0,7.3,1.0
34179031.0,7.3,1.0
34179031.0,7.3,1.0
34179031.0,7.3,1.0
34179031.0,7.3,1.0
34159432.0,6.7,1.0
34159432.0,6.7,1.0
34159432.0,6.7,1.0
34159432.0,6.7,1.0
34159432.0,6.7,1.0
34159432.0,6.7,1.0
34159432.0,6.7,1.0
34159432.0,6.7,1.0
34159432.0,6.7,1.0
34159432.0,6.7,1.0
34159432.0,6.7,1.0
34125334.0,7.4,1.0
34125334.0,7.4,1.0
34125334.0,7.4,1.0
34125334.0,7.4,1.0
34125334.0,7.4,1.0
34125334.0,7.4,1.0
34125037.0,5.2,2.0
34115667.0,6.1,1.0
34115667.0,6.1,1.0
34115667.0,6.1,1.0
34115667.0,6.1,1.0
34115667.0,6.1,1.0
34115667.0,6.1,1.0
34115667.0,6.1,1.0
34115667.0,6.1,1.0
34115667.0,6.1,1.0
34058999.0,5.9,3.0
34023943.0,8.1,1.0
34023943.0,8.1,1.0
34023943.0,8.1,1.0
34023943.0,8.1,1.0
34023943.0,8.1,1.0
34023943.0,8.1,1.0
34023943.0,8.1,1.0
34023943.0,8.1,1.0
34023943.0,8.1,1.0
34016664.0,6.9,3.0
33862982.0,6.8,1.0
33862982.0,6.8,1.0
33862982.0,6.8,1.0
33862982.0,6.8,1.0
33768514.0,6.3,5.0
33656590.0,6.5,9.0
33633864.0,7.0,3.0
33597935.0,7.0,10.0
33546125.0,5.5,1.0
33546125.0,5.5,1.0
33546125.0,5.5,1.0
33546125.0,5.5,1.0
33546125.0,5.5,1.0
33546125.0,5.5,1.0
33524000.0,5.9,1.0
33524000.0,5.9,1.0
33524000.0,5.9,1.0
33524000.0,5.9,1.0
33521498.0,5.6,2.0
33479402.0,5.9,1.0
33479402.0,5.9,1.0
33479402.0,5.9,1.0
33479402.0,5.9,1.0
33343358.0,6.2,1.0
33343358.0,6.2,1.0
33343358.0,6.2,1.0
33343358.0,6.2,1.0
33343358.0,6.2,1.0
33343358.0,6.2,1.0
33343358.0,6.2,1.0
33343358.0,6.2,1.0
33343358.0,6.2,1.0
33341659.0,7.3,4.0
33326460.0,6.1,4.0
33216097.0,7.1,1.0
33216097.0,7.1,1.0
33216097.0,7.1,1.0
33216097.0,7.1,1.0
33216097.0,7.1,1.0
33216097.0,7.1,1.0
33216097.0,7.1,1.0
33216097.0,7.1,1.0
33216097.0,7.1,1.0
33216097.0,7.1,1.0
33216097.0,7.1,1.0
33113780.0,7.4,1.0
33113780.0,7.4,1.0
33113780.0,7.4,1.0
